rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
3,,0.5,2,1,1,11/16/2015,,,,,P217513,fresh,96.0
5,,,0,0,0,7/22/2015,,,,,P217513,fresh,96.0
5,,,0,0,0,3/5/2015,,,,,P217513,fresh,96.0
5,,0.0,2,2,0,12/4/2014,,,,,P217513,fresh,96.0
5,,1.0,8,0,8,9/2/2014,,,,,P217513,fresh,96.0
4,,,0,0,0,7/15/2014,,,,,P217513,fresh,96.0
1,,0.75,8,2,6,5/13/2014,,,,,P217513,fresh,96.0
4,,0.333332986,3,2,1,4/2/2014,,,,,P217513,fresh,96.0
4,,1.0,1,0,1,12/11/2013,,,,,P217513,fresh,96.0
3,,1.0,3,0,3,10/7/2013,,,,,P217513,fresh,96.0
5,,,0,0,0,3/3/2013,,,,,P217513,fresh,96.0
5,,0.5,2,1,1,6/22/2012,,,,,P217513,fresh,96.0
5,,,0,0,0,11/17/2011,,,,,P217513,fresh,96.0
5,,,0,0,0,1/6/2011,fair,,oily,,P217513,fresh,96.0
5,,,0,0,0,4/30/2010,light,,combination,,P217513,fresh,96.0
4,,,0,0,0,10/31/2009,light,,combination,,P217513,fresh,96.0
5,,,0,0,0,12/30/2008,lightMedium,,dry,,P217513,fresh,96.0
1,0.0,0.625,8,3,5,3/14/2023,light,brown,dry,brown,P470259,Topicals,38.0
1,0.0,0.0,4,4,0,2/28/2023,light,brown,dry,brown,P470259,Topicals,38.0
5,1.0,1.0,3,0,3,2/18/2023,,brown,dry,black,P470259,Topicals,38.0
1,0.0,0.5,2,1,1,2/4/2023,light,hazel,combination,blonde,P470259,Topicals,38.0
4,1.0,1.0,3,0,3,1/24/2023,lightMedium,hazel,normal,brown,P470259,Topicals,38.0
5,1.0,1.0,7,0,7,1/4/2023,,hazel,oily,,P470259,Topicals,38.0
4,1.0,1.0,1,0,1,12/16/2022,tan,brown,dry,black,P470259,Topicals,38.0
5,1.0,0.625,8,3,5,11/9/2022,lightMedium,brown,oily,black,P470259,Topicals,38.0
4,1.0,0.857142985,7,1,6,9/30/2022,light,brown,combination,black,P470259,Topicals,38.0
1,0.0,0.714286029,7,2,5,9/11/2022,light,green,dry,brown,P470259,Topicals,38.0
4,1.0,0.899999976,10,1,9,8/19/2022,fair,brown,dry,black,P470259,Topicals,38.0
1,0.0,0.4375,16,9,7,8/3/2022,lightMedium,brown,oily,black,P470259,Topicals,38.0
2,0.0,0.5,4,2,2,7/12/2022,fair,hazel,combination,brown,P470259,Topicals,38.0
3,0.0,0.533333004,30,14,16,6/18/2022,light,green,combination,brown,P470259,Topicals,38.0
1,0.0,0.666666985,3,1,2,6/2/2022,mediumTan,brown,combination,black,P470259,Topicals,38.0
5,1.0,0.800000012,5,1,4,5/16/2022,lightMedium,brown,combination,brown,P470259,Topicals,38.0
5,1.0,1.0,7,0,7,5/2/2022,lightMedium,brown,combination,black,P470259,Topicals,38.0
1,0.0,0.480518997,77,40,37,4/16/2022,light,hazel,dry,blonde,P470259,Topicals,38.0
5,1.0,0.5,4,2,2,4/11/2022,light,brown,combination,black,P470259,Topicals,38.0
3,0.0,0.5,10,5,5,3/30/2022,lightMedium,brown,combination,brown,P470259,Topicals,38.0
5,1.0,0.909090996,11,1,10,3/15/2022,light,brown,dry,black,P470259,Topicals,38.0
5,1.0,1.0,2,0,2,2/25/2022,deep,brown,combination,black,P470259,Topicals,38.0
5,1.0,0.909090996,11,1,10,2/3/2022,fairLight,blue,normal,blonde,P470259,Topicals,38.0
5,1.0,0.868965983,145,19,126,1/5/2022,medium,brown,dry,brown,P470259,Topicals,38.0
5,1.0,1.0,9,0,9,10/24/2021,tan,brown,combination,brown,P470259,Topicals,38.0
5,1.0,0.977859974,542,12,530,9/12/2021,mediumTan,brown,dry,brown,P470259,Topicals,38.0
5,1.0,0.899999976,20,2,18,7/24/2021,tan,brown,combination,brown,P470259,Topicals,38.0
5,1.0,1.0,4,0,4,6/8/2021,fairLight,blue,combination,blonde,P470259,Topicals,38.0
5,1.0,1.0,16,0,16,4/28/2021,tan,brown,oily,black,P470259,Topicals,38.0
5,1.0,0.666666985,141,47,94,3/25/2021,deep,brown,combination,black,P470259,Topicals,38.0
5,1.0,1.0,18,0,18,3/12/2021,fairLight,blue,dry,black,P470259,Topicals,38.0
1,0.0,1.0,2,0,2,3/10/2023,medium,blue,combination,brown,P484080,Topicals,18.0
4,1.0,1.0,1,0,1,2/24/2023,tan,brown,combination,black,P484080,Topicals,18.0
1,0.0,0.272727013,11,8,3,2/13/2023,fair,brown,combination,blonde,P484080,Topicals,18.0
4,1.0,1.0,3,0,3,2/1/2023,medium,blue,combination,blonde,P484080,Topicals,18.0
2,0.0,0.625,8,3,5,1/16/2023,,,,,P484080,Topicals,18.0
5,1.0,1.0,4,0,4,12/25/2022,tan,,dry,,P484080,Topicals,18.0
5,1.0,0.928570986,14,1,13,11/30/2022,fairLight,blue,oily,blonde,P484080,Topicals,18.0
5,1.0,0.82051301,39,7,32,10/23/2022,lightMedium,brown,combination,auburn,P484080,Topicals,18.0
5,1.0,0.921738982,115,9,106,9/22/2022,deep,brown,combination,auburn,P484080,Topicals,18.0
4,1.0,0.818181992,11,2,9,9/4/2022,tan,brown,combination,brown,P484080,Topicals,18.0
5,1.0,1.0,12,0,12,8/14/2022,tan,brown,normal,black,P484080,Topicals,18.0
5,1.0,1.0,9,0,9,7/26/2022,deep,brown,dry,black,P484080,Topicals,18.0
4,1.0,0.93333298,15,1,14,7/2/2022,light,brown,normal,brown,P484080,Topicals,18.0
3,1.0,0.454544991,33,18,15,6/13/2022,lightMedium,,dry,black,P484080,Topicals,18.0
5,1.0,0.714286029,7,2,5,5/24/2022,rich,brown,combination,black,P484080,Topicals,18.0
5,1.0,0.75,4,1,3,5/12/2022,light,brown,dry,brown,P484080,Topicals,18.0
3,1.0,0.5,4,2,2,4/26/2022,fair,brown,dry,black,P484080,Topicals,18.0
4,1.0,0.714286029,7,2,5,4/14/2022,light,hazel,oily,brown,P484080,Topicals,18.0
4,1.0,1.0,3,0,3,4/9/2022,lightMedium,,combination,brown,P484080,Topicals,18.0
5,1.0,1.0,1,0,1,3/26/2022,lightMedium,brown,oily,brown,P484080,Topicals,18.0
1,0.0,0.555555999,9,4,5,3/8/2022,fair,blue,normal,blonde,P484080,Topicals,18.0
5,1.0,0.833333015,12,2,10,2/18/2022,fairLight,blue,normal,brown,P484080,Topicals,18.0
5,1.0,0.866666973,15,2,13,1/25/2022,light,blue,combination,black,P484080,Topicals,18.0
5,1.0,0.916666985,12,1,11,12/16/2021,fair,green,normal,blonde,P484080,Topicals,18.0
5,1.0,0.285714,21,15,6,10/9/2021,tan,brown,oily,black,P484080,Topicals,18.0
5,1.0,0.96875,32,1,31,8/30/2021,fair,hazel,normal,brown,P484080,Topicals,18.0
1,0.0,0.432431996,37,21,16,7/1/2021,light,brown,combination,brown,P484080,Topicals,18.0
5,1.0,1.0,21,0,21,5/26/2021,medium,brown,combination,brown,P484080,Topicals,18.0
4,1.0,0.878787994,33,4,29,4/12/2021,mediumTan,brown,combination,black,P484080,Topicals,18.0
5,1.0,0.888889015,27,3,24,3/23/2021,light,blue,combination,blonde,P484080,Topicals,18.0
1,0.0,,0,0,0,2/17/2022,mediumTan,brown,combination,black,P254720,Murad,39.0
5,1.0,1.0,5,0,5,5/29/2020,tan,brown,combination,black,P254720,Murad,39.0
5,1.0,1.0,5,0,5,10/16/2019,fair,green,combination,blonde,P254720,Murad,39.0
5,1.0,,0,0,0,4/4/2019,tan,brown,oily,brunette,P254720,Murad,39.0
5,1.0,,0,0,0,8/25/2018,mediumTan,green,combination,brown,P254720,Murad,39.0
5,1.0,,0,0,0,4/4/2018,tan,brown,normal,brown,P254720,Murad,39.0
5,1.0,,0,0,0,11/18/2017,medium,brown,oily,blonde,P254720,Murad,39.0
5,,,0,0,0,8/3/2017,,,combination,,P254720,Murad,39.0
5,,,0,0,0,3/26/2017,,,combination,,P254720,Murad,39.0
5,,,0,0,0,12/12/2016,,,,,P254720,Murad,39.0
5,,1.0,2,0,2,9/14/2016,,,combination,,P254720,Murad,39.0
5,,1.0,1,0,1,6/24/2016,,,dry,,P254720,Murad,39.0
4,,,0,0,0,3/12/2016,,,,,P254720,Murad,39.0
5,,,0,0,0,11/22/2015,,,,,P254720,Murad,39.0
1,,1.0,4,0,4,6/23/2015,,,,,P254720,Murad,39.0
5,,0.75,4,1,3,2/17/2015,,,normal,,P254720,Murad,39.0
4,,,0,0,0,10/13/2014,,,combination,,P254720,Murad,39.0
5,,1.0,2,0,2,6/29/2014,,,combination,,P254720,Murad,39.0
4,,,0,0,0,3/6/2014,,,oily,,P254720,Murad,39.0
5,,,0,0,0,10/25/2013,,,combination,,P254720,Murad,39.0
5,,1.0,3,0,3,5/31/2013,,,normal,,P254720,Murad,39.0
5,,,0,0,0,1/27/2013,,,combination,,P254720,Murad,39.0
5,,,0,0,0,7/28/2012,,,,,P254720,Murad,39.0
4,,1.0,1,0,1,1/25/2012,light,,combination,,P254720,Murad,39.0
5,,0.0,1,1,0,8/24/2011,lightMedium,,combination,,P254720,Murad,39.0
5,,,0,0,0,4/8/2011,,,combination,,P254720,Murad,39.0
5,,,0,0,0,12/9/2010,light,,oily,,P254720,Murad,39.0
4,,0.0,1,1,0,7/20/2010,light,,combination,,P254720,Murad,39.0
4,,,0,0,0,4/19/2010,fair,,combination,,P254720,Murad,39.0
5,,,0,0,0,2/21/2010,fair,,combination,,P254720,Murad,39.0
2,0.0,0.333332986,3,2,1,11/6/2022,fair,brown,oily,,P257537,CLINIQUE,37.0
1,0.0,0.875,8,1,7,3/28/2020,light,brown,combination,brown,P257537,CLINIQUE,37.0
3,0.0,,0,0,0,5/9/2018,fair,brown,normal,brown,P257537,CLINIQUE,37.0
5,,1.0,1,0,1,11/25/2016,,,,,P257537,CLINIQUE,37.0
5,,0.5,6,3,3,11/14/2015,,,,,P257537,CLINIQUE,37.0
4,,,0,0,0,11/22/2014,,,,,P257537,CLINIQUE,37.0
5,,1.0,7,0,7,1/30/2014,,,,,P257537,CLINIQUE,37.0
3,,0.899999976,10,1,9,5/17/2013,,,combination,,P257537,CLINIQUE,37.0
2,,1.0,5,0,5,12/5/2012,,,combination,,P257537,CLINIQUE,37.0
5,,,0,0,0,8/5/2012,,,,,P257537,CLINIQUE,37.0
5,,,0,0,0,3/8/2012,,,,,P257537,CLINIQUE,37.0
5,,1.0,6,0,6,12/9/2011,light,,dry,,P257537,CLINIQUE,37.0
1,,0.666666985,3,1,2,10/17/2011,lightMedium,,combination,,P257537,CLINIQUE,37.0
5,,,0,0,0,7/6/2011,light,,oily,,P257537,CLINIQUE,37.0
3,,1.0,2,0,2,4/13/2011,fair,,combination,,P257537,CLINIQUE,37.0
3,,,0,0,0,2/21/2011,mediumTan,,combination,,P257537,CLINIQUE,37.0
1,,,0,0,0,1/5/2011,lightMedium,,dry,,P257537,CLINIQUE,37.0
4,,,0,0,0,11/30/2010,fair,,oily,,P257537,CLINIQUE,37.0
5,,,0,0,0,10/19/2010,lightMedium,,combination,,P257537,CLINIQUE,37.0
5,,,0,0,0,8/25/2010,lightMedium,,combination,,P257537,CLINIQUE,37.0
5,,,0,0,0,8/6/2010,light,,normal,,P257537,CLINIQUE,37.0
5,,1.0,1,0,1,7/14/2010,lightMedium,,combination,,P257537,CLINIQUE,37.0
4,,,0,0,0,6/24/2010,fair,,normal,,P257537,CLINIQUE,37.0
5,,1.0,3,0,3,6/5/2010,fair,,combination,,P257537,CLINIQUE,37.0
1,,1.0,2,0,2,5/20/2010,lightMedium,,oily,,P257537,CLINIQUE,37.0
5,,1.0,1,0,1,5/5/2010,lightMedium,,dry,,P257537,CLINIQUE,37.0
4,,,0,0,0,4/22/2010,,,,,P257537,CLINIQUE,37.0
5,,,0,0,0,3/31/2010,light,,combination,,P257537,CLINIQUE,37.0
1,,,0,0,0,3/22/2010,lightMedium,,combination,,P257537,CLINIQUE,37.0
3,,0.0,1,1,0,3/16/2010,lightMedium,,normal,,P257537,CLINIQUE,37.0
5,,0.833333015,12,2,10,2/23/2010,lightMedium,,oily,,P257537,CLINIQUE,37.0
5,1.0,,0,0,0,2/24/2023,light,blue,normal,black,P479318,Farmacy,44.0
5,1.0,,0,0,0,2/18/2023,mediumTan,brown,dry,black,P479318,Farmacy,44.0
5,1.0,,0,0,0,2/10/2023,,brown,combination,,P479318,Farmacy,44.0
5,1.0,,0,0,0,2/7/2023,,hazel,combination,,P479318,Farmacy,44.0
4,1.0,,0,0,0,2/6/2023,light,brown,combination,,P479318,Farmacy,44.0
5,1.0,,0,0,0,2/6/2023,fair,green,oily,,P479318,Farmacy,44.0
1,0.0,0.75,4,1,3,10/30/2022,,hazel,dry,,P479318,Farmacy,44.0
5,1.0,1.0,18,0,18,6/26/2022,lightMedium,brown,combination,black,P479318,Farmacy,44.0
5,1.0,1.0,6,0,6,4/23/2022,fair,blue,combination,auburn,P479318,Farmacy,44.0
5,1.0,1.0,4,0,4,3/25/2022,medium,brown,combination,brown,P479318,Farmacy,44.0
4,1.0,1.0,3,0,3,2/21/2022,light,blue,combination,blonde,P479318,Farmacy,44.0
3,0.0,0.600000024,15,6,9,1/27/2022,light,brown,combination,black,P479318,Farmacy,44.0
5,1.0,0.0,1,1,0,1/12/2022,fair,blue,dry,brown,P479318,Farmacy,44.0
4,1.0,0.600000024,5,2,3,1/11/2022,light,brown,oily,brown,P479318,Farmacy,44.0
5,1.0,0.5,2,1,1,1/9/2022,light,brown,dry,brown,P479318,Farmacy,44.0
3,1.0,0.428570986,7,4,3,1/7/2022,fair,brown,combination,brown,P479318,Farmacy,44.0
5,1.0,0.5,2,1,1,1/5/2022,light,brown,dry,black,P479318,Farmacy,44.0
5,1.0,1.0,1,0,1,1/3/2022,light,brown,oily,brown,P479318,Farmacy,44.0
5,1.0,1.0,4,0,4,12/31/2021,lightMedium,blue,oily,brown,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/29/2021,fair,,combination,,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/28/2021,fair,blue,oily,blonde,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/28/2021,deep,brown,combination,black,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/27/2021,fair,hazel,dry,blonde,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/27/2021,mediumTan,brown,normal,black,P479318,Farmacy,44.0
5,1.0,1.0,1,0,1,12/27/2021,rich,brown,combination,black,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/26/2021,light,brown,dry,brown,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/26/2021,light,hazel,dry,brown,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/25/2021,lightMedium,hazel,combination,blonde,P479318,Farmacy,44.0
5,1.0,,0,0,0,12/25/2021,fair,brown,normal,black,P479318,Farmacy,44.0
4,1.0,,0,0,0,12/25/2021,lightMedium,brown,combination,black,P479318,Farmacy,44.0
3,0.0,0.611110985,18,7,11,2/6/2021,light,brown,combination,black,P377545,tarte,39.0
4,1.0,0.875,16,2,14,3/10/2020,deep,brown,combination,black,P377545,tarte,39.0
5,1.0,,0,0,0,5/3/2019,lightMedium,brown,dry,black,P377545,tarte,39.0
4,1.0,,0,0,0,1/16/2019,lightMedium,blue,normal,brown,P377545,tarte,39.0
5,1.0,,0,0,0,10/25/2018,mediumTan,brown,dry,brown,P377545,tarte,39.0
5,1.0,,0,0,0,8/18/2018,fair,brown,dry,black,P377545,tarte,39.0
4,1.0,,0,0,0,4/18/2018,fair,green,combination,blonde,P377545,tarte,39.0
5,1.0,,0,0,0,2/25/2018,mediumTan,hazel,combination,brown,P377545,tarte,39.0
5,1.0,1.0,1,0,1,1/11/2018,light,brown,oily,brown,P377545,tarte,39.0
2,0.0,,0,0,0,11/27/2017,medium,brown,normal,black,P377545,tarte,39.0
2,0.0,,0,0,0,9/19/2017,,,,,P377545,tarte,39.0
5,,,0,0,0,6/17/2017,,,,,P377545,tarte,39.0
5,,,0,0,0,1/27/2017,,,,,P377545,tarte,39.0
5,,,0,0,0,9/14/2016,,,,,P377545,tarte,39.0
3,,1.0,1,0,1,4/6/2016,,,oily,,P377545,tarte,39.0
5,,1.0,2,0,2,12/22/2015,,,,,P377545,tarte,39.0
2,,1.0,3,0,3,6/16/2015,,,oily,,P377545,tarte,39.0
4,,1.0,1,0,1,3/20/2015,,,,,P377545,tarte,39.0
5,,1.0,1,0,1,1/8/2015,,,combination,,P377545,tarte,39.0
5,,0.857142985,7,1,6,9/18/2014,,,combination,,P377545,tarte,39.0
4,,0.875,8,1,7,5/29/2014,,,,,P377545,tarte,39.0
4,,,0,0,0,4/11/2014,,,,,P377545,tarte,39.0
4,,0.0,6,6,0,2/5/2014,,,normal,,P377545,tarte,39.0
1,,0.25,4,3,1,12/17/2013,,,combination,,P377545,tarte,39.0
1,,1.0,26,0,26,10/30/2013,,,combination,,P377545,tarte,39.0
4,,1.0,8,0,8,7/16/2013,,,combination,,P377545,tarte,39.0
4,,1.0,12,0,12,5/15/2013,,,normal,,P377545,tarte,39.0
5,,,0,0,0,4/12/2013,,,,,P377545,tarte,39.0
3,,0.0,1,1,0,2/26/2013,,,,,P377545,tarte,39.0
5,,0.75,4,1,3,1/25/2013,,,,,P377545,tarte,39.0
5,1.0,0.300000012,10,7,3,7/21/2022,lightMedium,brown,normal,brown,P449180,Summer Fridays,68.0
5,1.0,0.0,1,1,0,5/16/2022,medium,brown,combination,brown,P449180,Summer Fridays,68.0
2,0.0,0.75,4,1,3,11/24/2021,medium,brown,dry,black,P449180,Summer Fridays,68.0
5,1.0,1.0,9,0,9,7/19/2021,fair,hazel,combination,brown,P449180,Summer Fridays,68.0
5,1.0,1.0,3,0,3,4/13/2021,fair,green,combination,blonde,P449180,Summer Fridays,68.0
1,0.0,0.666666985,9,3,6,2/6/2021,light,blue,dry,brown,P449180,Summer Fridays,68.0
5,1.0,1.0,8,0,8,12/21/2020,mediumTan,brown,combination,brown,P449180,Summer Fridays,68.0
1,0.0,0.583333015,12,5,7,10/21/2020,fair,blue,dry,blonde,P449180,Summer Fridays,68.0
5,1.0,1.0,3,0,3,9/9/2020,light,blue,dry,blonde,P449180,Summer Fridays,68.0
5,1.0,1.0,2,0,2,8/5/2020,lightMedium,brown,dry,black,P449180,Summer Fridays,68.0
4,1.0,1.0,10,0,10,7/9/2020,fair,green,combination,brown,P449180,Summer Fridays,68.0
5,1.0,,0,0,0,6/9/2020,mediumTan,brown,combination,brown,P449180,Summer Fridays,68.0
5,1.0,1.0,3,0,3,5/18/2020,light,brown,dry,brown,P449180,Summer Fridays,68.0
1,0.0,0.666666985,9,3,6,5/4/2020,light,brown,combination,brown,P449180,Summer Fridays,68.0
1,0.0,0.782608986,23,5,18,4/22/2020,light,brown,combination,brown,P449180,Summer Fridays,68.0
5,1.0,0.875,16,2,14,4/9/2020,fair,green,combination,brown,P449180,Summer Fridays,68.0
5,1.0,1.0,3,0,3,3/10/2020,light,green,combination,blonde,P449180,Summer Fridays,68.0
5,1.0,1.0,8,0,8,2/19/2020,medium,brown,combination,black,P449180,Summer Fridays,68.0
1,0.0,0.681818008,22,7,15,1/27/2020,mediumTan,hazel,normal,brown,P449180,Summer Fridays,68.0
5,1.0,0.5,2,1,1,1/5/2020,lightMedium,brown,dry,black,P449180,Summer Fridays,68.0
5,1.0,1.0,1,0,1,12/19/2019,lightMedium,brown,combination,black,P449180,Summer Fridays,68.0
5,1.0,,0,0,0,12/16/2019,fairLight,,dry,brown,P449180,Summer Fridays,68.0
4,1.0,0.5,2,1,1,11/28/2019,lightMedium,brown,combination,brown,P449180,Summer Fridays,68.0
5,1.0,1.0,4,0,4,11/26/2019,fair,brown,normal,brown,P449180,Summer Fridays,68.0
5,1.0,0.75,4,1,3,11/14/2019,mediumTan,brown,normal,brown,P449180,Summer Fridays,68.0
5,1.0,1.0,2,0,2,11/14/2019,lightMedium,hazel,normal,brown,P449180,Summer Fridays,68.0
5,1.0,,0,0,0,11/12/2019,light,hazel,dry,blonde,P449180,Summer Fridays,68.0
4,1.0,,0,0,0,11/12/2019,fairLight,,combination,blonde,P449180,Summer Fridays,68.0
3,1.0,0.333332986,6,4,2,10/26/2019,light,hazel,dry,brown,P449180,Summer Fridays,68.0
5,1.0,0.611110985,18,7,11,9/7/2019,fair,blue,normal,blonde,P449180,Summer Fridays,68.0
1,0.0,1.0,13,0,13,9/1/2020,medium,,oily,,P4015,Murad,30.0
2,0.0,0.666666985,3,1,2,11/3/2019,fair,gray,normal,blonde,P4015,Murad,30.0
5,1.0,,0,0,0,2/5/2019,porcelain,green,normal,blonde,P4015,Murad,30.0
1,0.0,0.5,4,2,2,5/14/2018,fair,green,oily,brunette,P4015,Murad,30.0
5,1.0,,0,0,0,10/23/2017,lightMedium,green,oily,blonde,P4015,Murad,30.0
5,,1.0,1,0,1,12/30/2016,,,oily,,P4015,Murad,30.0
2,,1.0,1,0,1,7/12/2016,,,combination,,P4015,Murad,30.0
1,,0.833333015,6,1,5,12/18/2015,,,,,P4015,Murad,30.0
4,,1.0,1,0,1,6/30/2015,,,oily,,P4015,Murad,30.0
5,,,0,0,0,9/22/2014,,,combination,,P4015,Murad,30.0
1,,,0,0,0,5/5/2014,,,,,P4015,Murad,30.0
5,,,0,0,0,9/24/2013,,,combination,,P4015,Murad,30.0
1,,0.0,25,25,0,2/25/2013,,,,,P4015,Murad,30.0
5,,,0,0,0,10/10/2012,,,,,P4015,Murad,30.0
4,,1.0,1,0,1,3/25/2012,fair,,oily,,P4015,Murad,30.0
4,,,0,0,0,12/8/2011,fair,,,,P4015,Murad,30.0
5,,,0,0,0,7/29/2011,deep,,combination,,P4015,Murad,30.0
4,,1.0,9,0,9,3/23/2011,mediumTan,,combination,,P4015,Murad,30.0
5,,,0,0,0,12/19/2010,light,,normal,,P4015,Murad,30.0
3,,,0,0,0,10/3/2010,fair,,,,P4015,Murad,30.0
5,,,0,0,0,6/27/2010,lightMedium,,combination,,P4015,Murad,30.0
5,,,0,0,0,4/29/2010,lightMedium,,combination,,P4015,Murad,30.0
5,,,0,0,0,2/21/2010,lightMedium,,oily,,P4015,Murad,30.0
5,,,0,0,0,12/4/2009,fair,,combination,,P4015,Murad,30.0
4,,,0,0,0,9/3/2009,lightMedium,,combination,,P4015,Murad,30.0
5,,,0,0,0,7/20/2009,tan,,oily,,P4015,Murad,30.0
5,,,0,0,0,4/24/2009,tan,,combination,,P4015,Murad,30.0
5,,,0,0,0,1/15/2009,mediumTan,,combination,,P4015,Murad,30.0
4,,1.0,4,0,4,10/20/2008,lightMedium,,combination,,P4015,Murad,30.0
5,1.0,1.0,2,0,2,3/9/2023,tan,brown,dry,brown,P444718,The Ordinary,9.0
5,1.0,0.5,2,1,1,1/6/2023,,green,oily,blonde,P444718,The Ordinary,9.0
5,1.0,,0,0,0,9/23/2022,light,green,combination,blonde,P444718,The Ordinary,9.0
5,1.0,1.0,4,0,4,7/2/2022,light,brown,combination,brown,P444718,The Ordinary,9.0
5,1.0,1.0,5,0,5,4/10/2022,fair,blue,dry,blonde,P444718,The Ordinary,9.0
1,0.0,0.111111,9,8,1,2/9/2022,fair,green,combination,brown,P444718,The Ordinary,9.0
5,1.0,1.0,3,0,3,1/2/2022,light,green,normal,brown,P444718,The Ordinary,9.0
5,1.0,1.0,1,0,1,11/2/2021,lightMedium,hazel,combination,blonde,P444718,The Ordinary,9.0
5,1.0,1.0,3,0,3,9/2/2021,lightMedium,green,normal,black,P444718,The Ordinary,9.0
5,1.0,1.0,5,0,5,7/18/2021,tan,brown,dry,black,P444718,The Ordinary,9.0
4,1.0,0.0,9,9,0,5/14/2021,lightMedium,hazel,oily,black,P444718,The Ordinary,9.0
5,1.0,0.5,2,1,1,4/2/2021,lightMedium,blue,combination,brown,P444718,The Ordinary,9.0
3,0.0,1.0,3,0,3,2/15/2021,fair,hazel,combination,brown,P444718,The Ordinary,9.0
3,1.0,0.388889015,18,11,7,12/30/2020,lightMedium,brown,dry,brown,P444718,The Ordinary,9.0
5,1.0,0.333332986,3,2,1,11/8/2020,lightMedium,,,,P444718,The Ordinary,9.0
5,1.0,0.875,8,1,7,10/8/2020,mediumTan,brown,combination,black,P444718,The Ordinary,9.0
3,0.0,0.466666996,15,8,7,8/10/2020,light,blue,dry,brown,P444718,The Ordinary,9.0
2,0.0,0.833333015,6,1,5,7/7/2020,lightMedium,brown,normal,brown,P444718,The Ordinary,9.0
5,1.0,,0,0,0,6/11/2020,fair,,combination,,P444718,The Ordinary,9.0
4,1.0,0.384615004,13,8,5,5/23/2020,fairLight,green,dry,brown,P444718,The Ordinary,9.0
5,1.0,0.875,16,2,14,5/3/2020,lightMedium,,normal,,P444718,The Ordinary,9.0
2,0.0,0.714286029,7,2,5,4/18/2020,mediumTan,brown,oily,black,P444718,The Ordinary,9.0
2,0.0,0.0,1,1,0,3/8/2020,light,blue,combination,blonde,P444718,The Ordinary,9.0
2,0.0,0.666666985,3,1,2,2/10/2020,fairLight,brown,combination,brown,P444718,The Ordinary,9.0
2,0.0,,0,0,0,12/27/2019,lightMedium,blue,combination,blonde,P444718,The Ordinary,9.0
5,1.0,,0,0,0,11/15/2019,lightMedium,hazel,combination,black,P444718,The Ordinary,9.0
3,0.0,1.0,1,0,1,9/29/2019,light,blue,dry,brown,P444718,The Ordinary,9.0
5,1.0,,0,0,0,8/23/2019,lightMedium,brown,dry,brown,P444718,The Ordinary,9.0
4,1.0,,0,0,0,7/6/2019,light,brown,combination,blonde,P444718,The Ordinary,9.0
5,1.0,1.0,6,0,6,5/23/2019,light,hazel,dry,brown,P444718,The Ordinary,9.0
5,1.0,0.333332986,15,10,5,1/21/2022,mediumTan,brown,combination,black,P469213,OLEHENRIKSEN,52.0
3,0.0,1.0,8,0,8,5/13/2021,lightMedium,brown,combination,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,1.0,5,0,5,4/13/2021,lightMedium,brown,normal,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,,0,0,0,4/10/2021,fairLight,hazel,combination,red,P469213,OLEHENRIKSEN,52.0
4,1.0,0.666666985,3,1,2,4/7/2021,tan,brown,combination,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,,0,0,0,4/5/2021,light,brown,normal,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,0.5,2,1,1,4/3/2021,medium,brown,combination,blonde,P469213,OLEHENRIKSEN,52.0
5,1.0,,0,0,0,4/1/2021,fair,hazel,normal,blonde,P469213,OLEHENRIKSEN,52.0
3,1.0,,0,0,0,3/31/2021,light,brown,combination,black,P469213,OLEHENRIKSEN,52.0
5,1.0,,0,0,0,3/29/2021,light,brown,combination,brown,P469213,OLEHENRIKSEN,52.0
3,1.0,,0,0,0,3/29/2021,lightMedium,brown,combination,black,P469213,OLEHENRIKSEN,52.0
4,1.0,,0,0,0,3/28/2021,lightMedium,blue,combination,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,1.0,1,0,1,3/25/2021,fair,blue,combination,blonde,P469213,OLEHENRIKSEN,52.0
5,1.0,,0,0,0,3/23/2021,lightMedium,green,combination,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,1.0,4,0,4,3/20/2021,tan,brown,normal,black,P469213,OLEHENRIKSEN,52.0
5,1.0,1.0,1,0,1,3/17/2021,light,blue,normal,brown,P469213,OLEHENRIKSEN,52.0
5,1.0,1.0,1,0,1,3/14/2021,fairLight,hazel,dry,auburn,P469213,OLEHENRIKSEN,52.0
5,1.0,1.0,1,0,1,3/12/2021,fairLight,hazel,dry,red,P469213,OLEHENRIKSEN,52.0
