rating,is_recommended,helpfulness,total_feedback_count,submission_time,product_id,brand_name,price_usd,positive_ratio,tone_dark,tone_deep,tone_fair,tone_fairLight,tone_light,tone_lightMedium,tone_medium,tone_mediumTan,tone_notSureST,tone_olive,tone_porcelain,tone_rich,tone_tan,eye_Grey,eye_blue,eye_brown,eye_gray,eye_green,eye_hazel,skin_combination,skin_dry,skin_normal,skin_oily,hair_auburn,hair_black,hair_blonde,hair_brown,hair_brunette,hair_gray,hair_red
5,1.0,0.875,8.0,8/9/2015,P218700,44,49.0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,1.0,5.0,3/12/2015,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,1.0,4.0,12/23/2014,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.125,8.0,10/17/2014,P218700,44,49.0,0.2499999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.0,4.0,6/15/2014,P218700,44,49.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.666666985,12.0,5/23/2014,P218700,44,49.0,0.5772049881597967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,2/27/2014,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,6.0,2/18/2014,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,1.0,9.0,1/16/2014,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1.0,0.142857,7.0,2/28/2013,P218700,44,49.0,0.2626495350371936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,15.0,1/18/2013,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.833333015,6.0,12/5/2012,P218700,44,49.0,0.7210570543488701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1.0,0.800000012,5.0,9/30/2012,P218700,44,49.0,0.6989700043360187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,15.0,8/20/2012,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,8/2/2012,P218700,44,49.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.5,4.0,3/28/2012,P218700,44,49.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.588235021,17.0,1/11/2012,P218700,44,49.0,0.5355628517926954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,0.833333015,6.0,1/29/2009,P218700,44,49.0,0.7210570543488701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,12/9/2022,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.75,12.0,9/20/2022,P248407,29,38.0,0.6241963505817848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.800000012,5.0,7/14/2022,P248407,29,38.0,0.6989700043360187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.75,4.0,5/21/2022,P248407,29,38.0,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.0,1.0,4.0,4/6/2022,P248407,29,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,0.0,0.600000024,5.0,3/4/2022,P248407,29,38.0,0.5578858913022596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.0,0.583333015,12.0,1/30/2022,P248407,29,38.0,0.5371566952531242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2,0.0,0.857142985,14.0,11/1/2021,P248407,29,38.0,0.7001245250427999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.0,0.764706016,17.0,8/17/2021,P248407,29,38.0,0.6211745993017163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,6.0,5/29/2021,P248407,29,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,0.0,0.571429014,7.0,4/27/2021,P248407,29,38.0,0.5372435736804816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0.0,0.214286,28.0,3/26/2021,P248407,29,38.0,0.3829473132397057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0.0,0.5,6.0,3/1/2021,P248407,29,38.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.695652008,23.0,1/26/2021,P248407,29,38.0,0.5767173575091713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,0.0,0.727272987,11.0,1/9/2021,P248407,29,38.0,0.6131471927654585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,1.0,0.421052992,19.0,12/18/2020,P248407,29,38.0,0.4692787260227566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.777778029,9.0,9/30/2020,P248407,29,38.0,0.6543128759565946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,1.0,5.0,8/31/2020,P248407,29,38.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.800000012,5.0,7/31/2020,P248407,29,38.0,0.6989700043360187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.0,0.133332998,15.0,7/12/2020,P248407,29,38.0,0.2939297479087194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0.0,0.666666985,6.0,6/13/2020,P248407,29,38.0,0.5943161289177871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,1.0,0.777778029,9.0,5/21/2020,P248407,29,38.0,0.6543128759565946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.866666973,15.0,4/20/2020,P248407,29,38.0,0.7060702520912807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.550000012,20.0,2/10/2020,P248407,29,38.0,0.519041448694803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,1/18/2020,P248407,29,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.857142985,7.0,11/12/2019,P248407,29,38.0,0.7373504649628064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.899999976,10.0,3/14/2017,P248407,29,38.0,0.7686217868402409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.909090996,22.0,10/18/2016,P248407,29,38.0,0.7348354902219298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,7.0,6/15/2016,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,11.0,6/3/2016,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1.0,1.0,8.0,11/13/2015,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,1.0,0.800000012,5.0,10/16/2015,P248407,29,38.0,0.6989700043360187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,1.0,4.0,7/17/2015,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1.0,0.857142985,7.0,4/21/2015,P248407,29,38.0,0.7373504649628064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1.0,0.25,4.0,3/13/2015,P248407,29,38.0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,12/1/2014,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.625,8.0,11/13/2014,P248407,29,38.0,0.5637914160289369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,8/24/2014,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,1.0,9.0,7/15/2014,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.888889015,9.0,6/23/2014,P248407,29,38.0,0.7601875334318686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1.0,0.899999976,10.0,4/22/2014,P248407,29,38.0,0.7686217868402409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.909090996,11.0,4/10/2014,P248407,29,38.0,0.7757561757824245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,3/7/2014,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,6.0,1/13/2014,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.875,8.0,11/17/2013,P248407,29,38.0,0.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,1.0,7.0,8/2/2013,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,8.0,4/2/2013,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,15.0,3/6/2013,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.800000012,5.0,2/7/2013,P248407,29,38.0,0.6989700043360187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,7/26/2011,P248407,29,38.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,0.899999976,10.0,4/18/2011,P248407,29,38.0,0.7686217868402409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,12/30/2010,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,7.0,11/16/2010,P248407,29,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,6.0,9/26/2010,P248407,29,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,18.0,4/11/2010,P248407,29,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,1.0,0.5,8.0,11/6/2009,P248407,29,38.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,7.0,2/24/2023,P269122,18,92.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,1.0,55.0,12/2/2022,P269122,18,92.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.714286029,21.0,8/22/2022,P269122,18,92.0,0.5875997426017788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.714286029,14.0,6/15/2022,P269122,18,92.0,0.5983768161916053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1.0,1.0,4.0,3/23/2022,P269122,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,1.0,1.0,4.0,12/9/2021,P269122,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,1.0,0.666666985,6.0,9/24/2021,P269122,18,92.0,0.5943161289177871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.833333015,6.0,7/15/2021,P269122,18,92.0,0.7210570543488701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,71.0,4/18/2021,P269122,18,92.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,0.916666985,12.0,3/21/2021,P269122,18,92.0,0.7818957080144684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,0.888889015,27.0,2/25/2021,P269122,18,92.0,0.6989700043360187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,1.0,1.0,6.0,2/9/2021,P269122,18,92.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.75,8.0,12/27/2020,P269122,18,92.0,0.6391511932854698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5,1.0,0.333332986,27.0,11/29/2020,P269122,18,92.0,0.4388363882702649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.90476203,21.0,10/28/2020,P269122,18,92.0,0.7316756633516291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,1.0,0.461537987,13.0,9/21/2020,P269122,18,92.0,0.4834136986177055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,0.0,0.521739006,23.0,9/1/2020,P269122,18,92.0,0.5079252465375872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,0.0,0.833333015,30.0,8/17/2020,P269122,18,92.0,0.6451860277489462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2,0.0,0.5,4.0,8/13/2020,P269122,18,92.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,0.0,0.25,24.0,7/1/2020,P269122,18,92.0,0.3979082265979018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,1.0,0.875,8.0,5/4/2020,P269122,18,92.0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,18.0,4/16/2020,P269122,18,92.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,15.0,3/31/2020,P269122,18,92.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.888889015,9.0,2/12/2020,P269122,18,92.0,0.7601875334318686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,1.0,5.0,11/27/2019,P269122,18,92.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.142857,7.0,5/31/2019,P269122,18,92.0,0.2626495350371936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5,1.0,1.0,4.0,1/16/2019,P269122,18,92.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.941175997,17.0,12/21/2018,P269122,18,92.0,0.8034383677671774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.800000012,5.0,12/20/2018,P269122,18,92.0,0.6989700043360187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.942028999,69.0,6/6/2018,P269122,18,92.0,0.7224672878443908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.888889015,9.0,1/10/2018,P269122,18,92.0,0.7601875334318686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.75,4.0,9/16/2017,P269122,18,92.0,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,0.75,4.0,12/12/2016,P269122,18,92.0,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1.0,0.25,4.0,9/23/2016,P269122,18,92.0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.875,8.0,5/31/2016,P269122,18,92.0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.875,8.0,1/22/2016,P269122,18,92.0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.800000012,5.0,10/16/2015,P269122,18,92.0,0.6989700043360187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.916666985,12.0,8/8/2015,P269122,18,92.0,0.7818957080144684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.400000006,10.0,3/28/2015,P269122,18,92.0,0.4526808302869429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,1/30/2015,P269122,18,92.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,9.0,7/9/2014,P269122,18,92.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.833333015,6.0,12/1/2013,P269122,18,92.0,0.7210570543488701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.888889015,9.0,1/5/2013,P269122,18,92.0,0.7601875334318686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,9/13/2012,P269122,18,92.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.886597991,97.0,7/16/2012,P269122,18,92.0,0.642501385439052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1.0,0.600000024,5.0,2/5/2012,P269122,18,92.0,0.5578858913022596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1.0,0.5,6.0,10/1/2011,P269122,18,92.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.75,4.0,2/18/2023,P394639,110,38.0,0.6666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0.0,1.0,6.0,10/11/2022,P394639,110,38.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,6.0,7/25/2022,P394639,110,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,1.0,0.25,4.0,10/29/2021,P394639,110,38.0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.0,0.800000012,5.0,2/16/2021,P394639,110,38.0,0.6989700043360187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.833333015,6.0,10/1/2020,P394639,110,38.0,0.7210570543488701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,1.0,4.0,8/17/2020,P394639,110,38.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,0.0,0.125,8.0,8/7/2020,P394639,110,38.0,0.2499999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0.0,1.0,7.0,4/26/2020,P394639,110,38.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.0,0.714286029,14.0,1/13/2020,P394639,110,38.0,0.5983768161916053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.222222,9.0,8/26/2018,P394639,110,38.0,0.3456871240434053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0.0,0.833333015,6.0,12/19/2017,P394639,110,38.0,0.7210570543488701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.9375,16.0,3/12/2017,P394639,110,38.0,0.7999999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1.0,1.0,4.0,12/14/2016,P394639,110,38.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.972972989,37.0,7/10/2016,P394639,110,38.0,0.8389552282435555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,2/16/2016,P394639,110,38.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,1.0,4.0,11/24/2015,P394639,110,38.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,1.0,0.909090996,11.0,11/8/2015,P394639,110,38.0,0.7757561757824245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
