product_id,brand_name,loves_count,rating,price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,child_count,ing_acid,ing_alcohol,ing_ci,ing_extract,ing_glycol,ing_leaf,ing_oil,ing_seed,ing_sodium,ing_water,"hl_ Choice Award Winner"", ","hl_ Choice Award Winner: Original Foundation bareMinerals"", ","hl_, ",hl_AHA/Glycolic Acid,hl_Alcohol Free,hl_All Hair Types,hl_Best for Combination Skin,hl_Best for Dry Skin,"hl_Best for Dry, Combo, Normal Skin",hl_Best for Normal Skin,hl_Best for Oily Skin,"hl_Best for Oily, Combo, Normal Skin",hl_Black Owned at Sephora,hl_CBD,hl_Clean + Planet Positive,hl_Clean at Sephora,hl_Coily Hair,hl_Collagen,hl_Community Favorite,hl_Cream Formula,hl_Cruelty-Free,hl_Curl-Enhancing,hl_Curling,hl_Curly Hair,hl_Customizable,hl_Floral Scent,hl_Fragrance Free,hl_Fresh Scent,hl_Full Coverage,hl_Gluten Free,hl_Good for: Acne/Blemishes,hl_Good for: Anti-Aging,hl_Good for: Color Care,hl_Good for: Damage,hl_Good for: Dark Circles,hl_Good for: Dark spots,hl_Good for: Dryness,hl_Good for: Dullness/Uneven Texture,hl_Good for: Flaky/Dry Scalp,hl_Good for: Frizz,hl_Good for: Hair Thinning,hl_Good for: Loss of firmness,hl_Good for: Oily Scalp,hl_Good for: Pores,hl_Good for: Redness,hl_Good for: Volume,hl_Heat Protection,hl_High Shine Finish,hl_Hyaluronic Acid,hl_Hydrating,hl_Hypoallergenic,hl_Increases Shine,hl_Lactic Acid,hl_Layerable Scent,hl_Lengthening,hl_Light Coverage,hl_Light Hold,hl_Liquid Formula,hl_Long-wearing,hl_Loose Powder Formula,hl_Matte Finish,hl_Medium Coverage,hl_Medium Hold,hl_Metallic Finish,hl_Natural Finish,hl_Niacinamide,hl_Oil Free,hl_Plumping,hl_Pressed Powder Formula,hl_Prevents Color Fading,hl_Radiant Finish,hl_Recyclable Packaging,hl_Reduces Brassiness,hl_Reef Safe SPF,hl_Refill Available,hl_Retinol,hl_SPF,hl_Salicylic Acid,hl_Satin Finish,hl_Shimmer Finish,hl_Stick Formula,hl_Straight Hair,hl_Strong Hold,hl_Sustainable Packaging,hl_UV Protection,hl_Unisex/ Genderless Scent,hl_Vegan,hl_Vitamin C,hl_Volumizing,hl_Warm &Spicy Scent,hl_Waterproof,hl_Wavy Hair,hl_Without Formaldehyde-Releasing Agents,hl_Without Formaldehydes,hl_Without Mineral Oil,hl_Without Oxybenzone,hl_Without Parabens,hl_Without Phthalates,hl_Without Retinyl Palmitate,hl_Without Silicones,hl_Without Sulfates SLS & SLES,hl_Without Triclocarban,hl_Without Triclosan,hl_Woody & Earthy Scent,hl_allure 2017 Best of Beauty Award Winner,hl_allure 2018 Best of Beauty Award Winner,hl_allure 2019 Best of Beauty Award Winner,hl_allure 2019: Clean Beauty Winner,hl_allure 2020 Best of Beauty Award Winner,hl_allure 2021 Best of Beauty Award Winner,hl_allure 2021: Clean Beauty Winner,hl_allure 2022 Best of Beauty Award Winner,hl_allure 2022 Clean Beauty Winner,cat_Bath & Body,cat_Fragrance,cat_Hair,cat_Makeup,cat_Men,cat_Mini Size,cat_Skincare,cat_Tools & Brushes
P377678,5,7.4821189235521155,4.2632,275.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P269110,5,7.40184157874383,4.5333,130.0,0,0,1,0,0,0.6931471805599453,0.0,0.6268384613581895,0.0,0.6050709725155655,0.0,0.0,0.0,0.0,0.0,0.4908794776532882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P448830,5,7.0587581525186645,4.625,112.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P380571,5,6.931471805599453,3.2,55.0,0,0,1,0,0,0.0,0.0,0.40571863249141105,0.0,0.0,0.3889281514126263,0.0,0.0,0.0,0.7636631808008223,0.31771973589506075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P422289,5,6.734591659972948,4.5714,130.0,0,0,1,0,0,0.6931471805599453,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P471525,5,6.400257445308821,4.201896087164782,82.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P471526,5,6.249975242259483,4.0,82.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P460438,5,6.049733455231958,5.0,112.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P448828,5,5.857933154483459,2.6667,112.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P457232,250,9.73790511174645,4.5273,39.0,0,0,0,0,1,0.6931471805599453,0.0,0.2034779440850733,0.0,0.09820600130874103,0.09752855095695492,0.25592679480030406,0.9240260928634842,0.11734603463419016,0.0,0.07967215882862864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P474806,250,9.592946185938263,4.7581,40.0,0,0,0,0,1,0.0,0.10203262091543774,0.21263974298015492,0.0,0.5131391259946229,0.10191987196432051,0.0,0.5364618312180383,0.6131482887875563,0.0,0.08325947783761034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P457233,250,9.498072443178003,4.3472,26.0,0,0,0,0,1,0.6931471805599453,0.09520296894192615,0.2976097447825517,0.0,0.09575833265214449,0.0,0.24954812154543277,0.9009958332536979,0.11442132324056543,0.0,0.07768642431781053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P474808,250,9.365205082537098,4.5762,26.0,0,0,0,0,0,0.0,0.12906129459177204,0.40345274282562604,0.0,0.5192566793825152,0.0,0.16914915568045322,0.5428574337491874,0.4653436002192039,0.0,0.10531510315375146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P457234,250,9.316770315592027,4.1324,24.0,0,0,0,0,1,0.6931471805599453,0.18150811538645437,0.09456740074474636,0.0,0.09128346881094794,0.0,0.3568298059137052,0.8588915738787782,0.21814864570124987,0.17799932334714227,0.07405607527660009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P474804,250,9.283033057369623,4.3109,25.0,0,0,0,0,0,0.0,0.19733387985089704,0.0,0.0,0.7939400848655171,0.19711582029530136,0.0,0.4150127423813159,0.23716911251483885,0.19351915484406645,0.16102610761779954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P481372,250,9.202509792860994,4.3826,24.0,0,0,0,0,1,0.0,0.21317575204972325,0.2221330625380217,0.0,0.0,0.0,0.13969524552194884,0.7845771019393839,0.5124178773712625,0.0,0.08697660436464592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P457237,250,9.185842740375785,4.5359,24.0,0,0,0,0,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.23613232339725185,0.9472866313535377,0.21653998223395707,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P457236,250,9.166283985779264,4.5635,32.0,0,0,0,0,1,0.6931471805599453,0.10868280508704756,0.22649897192413915,0.0,0.10931680302367595,0.0,0.2848817652977325,0.9142829203571168,0.0,0.0,0.088686084119841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P474807,250,9.130647603066937,4.6465,36.0,0,0,0,0,1,0.0,0.15496097056847544,0.0,0.0,0.0,0.0,0.0,0.8147457675068996,0.5587275113416819,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P457235,250,8.869679374733515,4.4188,32.0,0,0,0,0,1,0.6931471805599453,0.09918753392936554,0.10335523841466147,0.0,0.09976614148186763,0.0,0.25999255115558234,0.9387055443153499,0.11921024110171904,0.0,0.08093786289978303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
P474805,250,8.722091302389098,4.3495,25.0,0,0,0,0,1,0.0,0.10509676001943562,0.3285382827287329,0.0,0.5285491943398684,0.1049806251073683,0.0,0.6630867637733533,0.37893703788971395,0.0,0.08575984114820394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P473150,250,8.425735580927402,4.2,15.0,0,0,1,0,1,0.0,0.0,0.2034779440850733,0.0,0.09820600130874103,0.09752855095695492,0.25592679480030406,0.9240260928634842,0.11734603463419016,0.0,0.07967215882862864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P473151,250,8.425077902508432,4.7283,56.0,0,0,1,1,1,0.0,0.070061020582645,0.1314087744523499,0.0,0.07046971947895984,0.013996720232033976,0.2571036889287345,0.9282752801518104,0.2020896979599227,0.027482659340424605,0.057170382747646464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P398965,3,9.93124862332152,4.26,35.0,0,0,1,0,0,0.0,0.0,0.0,0.9910547891992796,0.048842755877742706,0.0970116518750173,0.0,0.05106270976535129,0.058362051671772386,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P405269,3,9.656243400857722,4.2158,145.0,0,0,1,0,0,1.0986122886681098,0.0,0.9311645614709279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36459917643990175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P405273,3,9.642447411030767,4.2,35.0,0,0,1,0,0,0.0,0.0,0.9311645614709279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36459917643990175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P388770,3,9.534667728624708,4.3833,145.0,0,0,1,0,0,1.0986122886681098,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P398823,3,9.31901538860184,4.1875,35.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P428454,3,9.012133305952004,4.3333,145.0,0,0,1,0,0,1.0986122886681098,0.0,0.8503177795062118,0.0,0.0,0.4075638824692643,0.0,0.0,0.0,0.0,0.3329434720222116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P388762,3,8.906799883589944,4.3385,200.0,0,0,1,0,0,1.0986122886681098,0.0,0.9675782713705681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525713538221297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P388766,3,8.784315349902657,4.2875,145.0,0,0,1,0,0,0.6931471805599453,0.0,0.9675782713705681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525713538221297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P395768,3,8.739055922830724,4.3529,145.0,0,0,1,0,0,0.0,0.0,0.9311645614709279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36459917643990175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P433906,3,8.507748732588238,4.5278,260.0,0,0,1,0,0,0.6931471805599453,0.0,0.9675782713705681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525713538221297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P433901,3,8.35819745992578,4.0,35.0,0,0,1,0,0,0.0,0.0,0.9675782713705681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525713538221297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P454826,3,8.314587291319576,4.3333,35.0,0,0,1,0,0,0.0,0.0,0.9675782713705681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525713538221297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
P410846,3,8.254008590564844,3.6923,145.0,0,0,1,0,0,0.0,0.0,0.7873158374708876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165498942239103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
